id,name,fan_count,talking_about_count,checkins,category,overall_star_rating,price_range,delivery,reserve,waiter,breakfast,lunch,dinner,coffee,drinks
28772849677,Max's Taphouse,10999,176,75987,New American Restaurant,****,Between $10 - $99,False,False,False,False,True,True,False,True
115006725199389,Searsucker San Diego,13598,103,104469,New American Restaurant,****,Between $100 - $999,False,True,True,False,True,True,False,True
456414837723320,"The Admirals Cup - Fells Point, Baltimore",3875,168,33911,New American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,True
186832641350150,The Mansion,9635,228,48486,American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,True
310924589052671,Tribeca Bar & Grill,28733,87,37288,New American Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,True
225114520914,TOWN San Carlos,3857,145,60327,New American Restaurant,****,Between $100 - $999,True,True,True,True,True,True,True,True
387651124609350,Haven Rooftop NYC,8111,244,40028,American Restaurant,****,Between $100 - $999,False,True,True,False,False,True,False,True
185032234875872,North Country Brewing Company,19717,617,35956,New American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,True,True
90824487949,Sambuca Nashville,32317,434,58937,New American Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
156187571059766,Arizona's Steakhouse,4051,170,37190,New American Restaurant,****,Between $10 - $99,False,False,True,True,True,True,False,True
157332094329717,Bridge House Tavern,3312,265,38953,New American Restaurant,****,More than $1000,False,True,True,True,True,True,True,True
86976583421,Urie's Waterfront Restaurant,5817,483,38519,New American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,True
223436054501204,Pier A,3483,21,35409,American Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,True
121980344851,Don't Tell Mama NYC,7732,550,50070,New American Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,True
537665469647784,Velvet Taco Ft. Worth,7747,163,33408,New American Restaurant,****,Under $10,False,False,False,True,True,True,False,True
262249269942,ABC Kitchen,13780,149,79510,New American Restaurant,****,Between $100 - $999,False,True,False,False,True,True,True,True
112402342167721,Hillstone in Coral Gables,3422,94,50260,New American Restaurant,****,Between $100 - $999,False,False,True,False,True,True,False,False
1496447343957472,The Breakers Restaurant,2152,276,15014,American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,True,True
120194697997010,Cebu Bar & Bistro,4844,145,45713,New American Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,True
282154171633,Buck Owens' Crystal Palace,22222,378,83704,New American Restaurant,****,Between $10 - $99,False,True,True,False,False,True,False,True
1811154965767525,Holi Moli,15163,1791,1309,New American Restaurant,****,Under $10,True,True,False,False,True,True,True,True
171183291640,Hard Rock Cafe New Orleans,17459,292,85372,American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,True
1892531257633558,Hello Kitty Red Carpet????,5620,145,7870,American Restaurant,****,Between $100 - $999,False,True,False,True,True,True,True,True
211608118856119,Applebee's Parque Delta,5023,161,34064,New American Restaurant,****,Between $10 - $99,False,False,False,True,True,True,True,True
178599585823251,Granite City Food & Brewery Detroit,1911,183,16476,New American Restaurant,***,Between $100 - $999,True,True,True,True,True,True,False,True
254181617949994,Prohibition - Charleston,18757,277,36735,New American Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,True
121102714732638,FORK YOU,80343,346,34139,American Restaurant,None,Under $10,False,True,True,False,True,True,True,True
284146511616928,Swiggs,3807,91,46357,New American Restaurant,****,Between $10 - $99,False,False,False,False,True,True,False,True
125153360873821,Chocolat Restaurant & Bar,63209,679,31231,American Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,True
120224454656637,The Wharf,7889,654,49889,New American Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
557456607623864,Cracker Barrel Old Country Store,19203,142,44148,New American Restaurant,****,Between $10 - $99,False,False,True,True,True,True,True,False
106392460046,Sofrito NYC,12394,242,77811,Latin American Restaurant,****,Between $10 - $99,True,True,True,False,False,True,False,True
121006494586435,Hard Rock Cafe Atlantic City,14313,371,65180,American Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
405338742879081,Rock Center Cafe,2295,226,46029,American Restaurant,****,Between $100 - $999,False,True,True,True,True,True,False,True
126968250691375,Stone Werks Big Rock Grille at The Rim,2428,157,60568,New American Restaurant,****,Between $10 - $99,False,True,False,False,True,True,False,False
137700504578,Triumph Brewing Company of New Hope,15765,378,64327,New American Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
151534098241037,Copper Door Restaurant,6602,686,29867,New American Restaurant,****,Between $100 - $999,False,True,False,False,True,True,True,True
193310094067581,Ruby Tuesday Times Square,5894,171,84968,American Restaurant,****,Between $10 - $99,False,False,True,True,True,True,False,True
249008052206863,Chez Ami Restaurant,2656,73,333,American Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,True
75789532909,The Smith,7277,212,66892,American Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,True
112425525557489,Martingale Wharf,5267,170,39195,American Restaurant,****,Between $100 - $999,False,True,True,False,True,True,True,True
386670868108450,Mama Brown,23783,2036,5143,American Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,True
139963436029380,Lucy's Retired Surfers Bar & Restaurant  - New Orleans,8449,300,59165,American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,True
873723665975135,Rock & Brews - ABQ,9513,441,43232,American Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
1432520730342593,Hard Rock Cafe Asuncion,106454,3103,79072,Bar,****,Between $100 - $999,False,False,True,False,True,True,True,True
94996230760,NOLA Restaurant,12750,65,71013,Cajun & Creole Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
64828660735,Canoe Restaurant,11921,567,56523,New American Restaurant,****,Between $100 - $999,False,True,True,False,True,True,True,True
1537967326435311,Bubba's 33 - Albuquerque,6638,213,33061,American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,True
1568838006765857,American Harvest,16192,340,317,New American Restaurant,****,Under $10,False,False,False,False,True,True,False,True
1406490679605013,The Cove Restaurant,13375,674,39467,Seafood Restaurant,****,Between $100 - $999,False,True,True,False,True,True,False,True
61553913226,Chef & the Farmer,67935,1227,25308,American Restaurant,****,Between $100 - $999,False,True,True,False,False,True,True,True
147348555322910,Blend restaurant,7954,214,25834,Latin American Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,True
170853316278536,Flo Lounge Restaurant,27827,106,55252,New American Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,True
64826213755,Lone Eagle Grille,4901,197,40644,Bar & Grill,****,Between $100 - $999,False,True,True,False,True,True,False,True
131520887160,Hard Rock Cafe Philadelphia,23888,700,110874,Bar,****,Between $10 - $99,False,False,True,True,True,True,False,True
734761119935047,Peli Peli Galleria,11197,1162,26141,New American Restaurant,****,Between $100 - $999,False,True,True,False,True,True,False,True
181996777483,Blue Chicago Grill,19618,202,47363,New American Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
46987760549,Hornero,31129,287,53881,Bar & Grill,****,Under $10,True,True,True,False,True,True,True,True
113705522146808,Row 34,6232,177,30616,Seafood Restaurant,****,Between $10 - $99,False,True,True,True,True,True,False,True
107138119326733,The Forge,13425,340,43461,Steakhouse,****,Between $100 - $999,False,True,True,False,False,True,False,True
68110307994,Mister A's Restaurant,6621,228,39627,American Restaurant,****,More than $1000,False,True,True,False,True,True,False,True
117294901622271,Cheli's Chili Bar Detroit,7837,676,85584,American Restaurant,****,Between $10 - $99,False,True,False,False,True,True,False,True
120592607969662,The Republic of the Rio Grande,7808,267,66411,Steakhouse,****,Between $10 - $99,False,True,True,False,True,True,False,True
200652210010281,Flying Fish - Little Rock,5026,166,39166,New American Restaurant,****,Between $10 - $99,False,False,False,False,True,True,False,True
141735235895926,The Tattooed Moose,12945,226,50339,Bar,****,Under $10,False,False,True,False,True,True,False,True
158613760838693,Sabor Latino Restaurant,25105,1956,77331,Latin American Restaurant,****,Between $10 - $99,False,True,False,False,True,True,False,True
234216593144,3-Thirty-3 Waterfront Restaurant,6053,174,35396,Bar,****,Between $10 - $99,False,True,True,True,True,True,False,True
890753810979030,LATIN BEET Kitchen,16936,111,223,Latin American Restaurant,****,Between $10 - $99,True,False,False,True,True,False,True,True
1799174260306849,The FEED co. Table & Tavern,7580,338,17934,New American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,True
268936349878973,Union Rooftop,8790,331,57316,Bar,****,Between $10 - $99,False,True,True,False,True,True,True,True
131751080624,Einsteins,6185,207,66849,New American Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,True
60937093592,Federal Jack's,9100,419,54903,American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,True
80990138420,Dakota Jazz Club and Restaurant,27008,1392,64811,Jazz & Blues Club,****,Between $100 - $999,False,True,True,False,False,True,False,True
291847780846824,Murphy's Taproom,9097,128,66830,Bar & Grill,****,Between $10 - $99,False,True,True,False,True,True,False,True
20999750764,The Pop Shop,27304,259,63431,American Restaurant,****,Under $10,False,False,True,True,True,True,True,False
201482749894744,Charlie's Bar,10412,3145,34360,Sports Bar,****,Between $10 - $99,False,False,True,True,True,True,True,True
121991567877425,River Rock Restaurant & Marina Bar,15318,731,97952,American Restaurant,****,Between $10 - $99,False,True,True,True,True,True,False,True
101150649986,The Lake Placid Pub and Brewery,21946,375,54105,American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,True
46379889241,Langosta Lounge,13956,217,47058,New American Restaurant,****,Between $100 - $999,False,True,True,False,True,True,True,True
474762992632081,The Goat,8613,321,20518,American Restaurant,****,Between $10 - $99,True,False,True,True,True,True,False,True
121388922702,Gruene River Grill,7809,182,79590,American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,True
154819086159,Crescent City Brewhouse,4626,144,59922,American Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
175000595958950,Copeland's New Orleans Restaurant And Bar,1116,149,19755,American Restaurant,****,Between $10 - $99,False,True,False,False,True,True,False,False
210202335662211,Te'Jun The Texas Cajun,79157,864,1751,American Restaurant,****,Under $10,False,True,False,False,True,True,False,False
124089984301810,The Great Outdoors Restaurant,6769,198,49999,American Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
49361412614,Steuben's Uptown,10902,237,71060,American Restaurant,****,Between $10 - $99,False,False,True,True,True,True,False,True
144704976191,"Latitudes Sunset Key, Key West Florida",8430,392,38109,New American Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,True
210757245629853,Tailgate Tavern & Grill,6578,329,44171,Bar & Grill,****,Under $10,False,True,False,True,True,True,False,True
404110312944152,Harry Buffalo East Fourth,4968,130,44790,American Restaurant,****,Under $10,False,True,True,False,True,True,False,True
162491828438,Sambuca360,20445,406,57426,New American Restaurant,****,Between $10 - $99,False,True,False,True,True,True,False,True
88334416519,Lancaster Brewing Company,16053,323,33931,Brewery,****,Between $10 - $99,False,True,True,False,True,True,False,True
120138231332820,Capitol City Brewing Company,3298,195,62211,American Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,True
2181836435373841,Beers & Barrels - Breda,7095,867,2570,Bar & Grill,****,Between $10 - $99,False,True,True,False,False,True,False,True
1420546727989583,Papalovers Honduras,6738,71,72,New American Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
187091638022964,Green Dot Stables,19446,525,83490,Bar & Grill,****,Under $10,False,False,True,False,True,True,False,False
68771224360,Half Moon Bay Brewing Company,12607,503,93396,New American Restaurant,****,Between $10 - $99,False,True,True,True,True,True,False,True
223133961125265,Untitled,14956,430,100750,New American Restaurant,****,Between $100 - $999,False,True,True,False,False,True,False,True
808316789182666,Hard Rock Cafe Phuket,48426,535,63728,Bar,****,More than $1000,False,True,True,False,True,True,True,True
154006601419660,Bull Market,24263,1828,52542,New American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,True
101632752507,Orange County Mining Co.,5701,210,64500,Steakhouse,****,Between $100 - $999,False,True,False,False,False,True,False,True
108259514064,The Crow's Nest,13231,524,112161,Seafood Restaurant,****,Between $10 - $99,False,True,True,True,True,True,False,True
636629013028164,Suite Food Lounge,17193,671,92906,Lounge,****,Between $10 - $99,False,True,True,False,False,True,False,True
503274246420730,Ulele,21049,1008,112969,New American Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
184750908245893,Urban Grub,9468,201,52986,Bar,****,Between $10 - $99,False,True,True,True,False,True,False,True
1558641377707456,Chili's KSA - ÔíáíÒ ÇáÓÚæÏíÉ,21137,576,2777,American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,True,True
567446440006753,Draft,5466,811,43888,Beer Garden,****,Between $10 - $99,False,True,True,True,True,True,True,True
122164474510073,The Ranch at Las Colinas,7577,259,60868,New American Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
318026795065288,The District,4060,290,41026,Bar & Grill,****,Between $10 - $99,False,True,True,False,True,True,False,True
163043977076356,Public House Chicago,28361,567,123669,New American Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,True
106006032843,Jake's Del Mar,7235,403,64525,Seafood Restaurant,****,Between $100 - $999,False,True,True,False,True,True,False,True
166104103433891,Surf City,33634,280,59947,Bar & Grill,***,Between $10 - $99,False,False,False,False,False,True,False,False
376915965684994,Max Brenner,81058,2096,139619,Dessert Shop,****,Between $10 - $99,False,True,True,True,True,True,True,True
200859730389254,Marina Grille,6265,696,16189,Bar,****,Between $10 - $99,False,False,True,False,True,True,False,True
329427213757399,Half Moon,3469,204,31863,New American Restaurant,****,Between $100 - $999,False,True,True,False,True,True,False,True
115925671753139,Flynn's Fire Island,9638,539,41980,American Restaurant,****,Between $100 - $999,False,True,True,False,True,True,False,True
114419858597478,Employees Only,24438,214,65418,New American Restaurant,****,Between $100 - $999,False,True,True,False,False,True,False,True
113580079223,Chases on the Beach,12446,197,68612,New American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,True,True
362068756779,Maritime Parc,6934,196,35129,American Restaurant,****,Between $100 - $999,False,True,True,False,True,True,False,True
147472218920754,Football Cafe,25205,90,238,American Restaurant,****,Between $10 - $99,False,False,False,True,True,False,True,False
116160588405664,Duff's Famous Wings,17124,234,59712,American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,False
240055325493,Adirondack Pub & Brewery,11004,628,34440,American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,True
341520649240390,Hard Rock Cafe Four Winds,27228,236,35478,American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,True,True
250841318404690,That Meetball Place Patchogue,9537,278,21213,American Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
338149456198308,Beer Authority NYC,6212,164,55560,Bar & Grill,****,Between $10 - $99,True,True,True,False,True,True,False,True
1699636000338380,Yasir Broast Family Restaurant,3872,202,2655,Pakistani Restaurant,***,Under $10,True,True,True,False,True,True,False,True
140447252721811,Barbecue Delights,26870,1085,8117,Pakistani Restaurant,****,More than $1000,True,True,False,True,True,True,False,False
624898514340909,"Chaska Grill-Zabiha Halal Pakistani, BBQ, Chinese Restaurant & Banquet Hall",126,5,651,Halal Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,True
1139260869504815,Pakistani Cuisine Restaurant,100,3,15,Restaurant,*****,Between $10 - $99,True,True,True,True,True,True,True,True
352975611452185,Mehak Halal Pakistani and Indian Restaurant,201,7,704,Halal Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,False
555809287783810,"Himalaya Pakistani & Indian Restaurant, Surry Hills",509,7,793,Indian Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,False
1517738578521756,S&P Spice Village Indian/Pakistani Restaurant,434,22,253,Indian Restaurant,****,Under $10,True,True,True,False,False,True,True,True
129985347201066,Yasir Broast Official,35826,509,11948,Pakistani Restaurant,***,Between $10 - $99,False,True,True,False,True,True,False,False
131692713656331,Afridi INN,9681,119,27144,Pakistani Restaurant,****,Under $10,True,True,True,False,False,True,True,True
895027907231111,Nayaab Haandi,43506,751,8695,Pakistani Restaurant,****,Between $10 - $99,True,False,True,False,True,True,False,False
152642911764125,Karachi Rooftop Family Restaurant,40141,27,3287,Pakistani Restaurant,****,Between $10 - $99,True,False,False,False,True,True,True,True
121794344560334,Khyber Pass Restaurant,2706,125,12832,Pakistani Restaurant,****,Between $10 - $99,False,True,True,False,False,True,False,True
155336651475440,Tikka Tonight Restaurant - Dubai Branch,35978,36,1856,Pakistani Restaurant,****,Between $100 - $999,True,False,False,True,True,True,False,False
1755927854681036,Maestro Cafe,2776,228,5461,Pakistani Restaurant,****,Under $10,True,False,False,False,True,True,True,True
982707301747154,City Cafe & Grill,23454,210,18575,Pakistani Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
311757762176404,Sabri Nihari Fine Pakistani Cuisine,43418,149,19489,Pakistani Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
278092605548372,Mr.Sheeda,68778,373,9111,Pakistani Restaurant,****,Under $10,True,True,True,True,True,True,True,True
213049718771467,Jammu kashmir,8290,62,2838,Pakistani Restaurant,****,Between $10 - $99,True,False,True,False,True,False,False,False
1104456499602192,Zaoq Restaurant Karachi,45337,993,7232,Pakistani Restaurant,****,Under $10,True,True,True,True,True,True,True,True
111230395580240,HABIBI RESTAURANT & BAR.B.Q,8109,173,14196,Pakistani Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,True
667687513246622,Sanam Tandoori,5006,114,12476,Pakistani Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,False
188705661179546,Fri-Chicks Premium by Al-Raaya,78288,126,2926,Pakistani Restaurant,***,Under $10,True,True,True,False,True,True,True,True
601962653206821,Flavors Gujrat,8523,392,35604,Pakistani Restaurant,None,Between $10 - $99,True,True,True,False,True,True,True,True
511344745687653,Gulabo Restaurant,47140,746,1579,Pakistani Restaurant,****,Between $10 - $99,True,False,True,False,True,True,False,False
1192382334166135,Apna Dera Restaurant,1621,9,6881,Pakistani Restaurant,****,Between $100 - $999,True,True,True,False,True,True,False,True
64540351157,Chandni Restaurant,1723,61,17994,Pakistani Restaurant,****,Between $10 - $99,False,True,False,False,True,True,False,False
943741602335674,Pistachio's Restaurant,15291,567,3491,Pakistani Restaurant,****,Between $10 - $99,False,True,False,True,True,True,False,False
1816153815335786,CuP n MuG,14297,256,1924,Pakistani Restaurant,****,Under $10,False,True,True,False,True,True,True,True
858155520979736,Sky ways Resturant Marriage Hall Sant Adria De Besos,853,20,3323,Pakistani Restaurant,****,Under $10,True,True,True,False,True,True,False,False
159668590714632,Mughli Charcoal Pit,1953,39,20628,Pakistani Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
373528606088457,Italian Pizza Gulshan Market Multan,6431,210,8410,Pakistani Restaurant,***,More than $1000,True,True,True,False,True,True,False,True
120921211430420,Kashmir House Restaurant Pakistanis  Indiens,503,6,1114,Indian Restaurant,****,Between $10 - $99,True,True,False,False,True,True,False,True
130462146974002,Bahaar Pakistani Restaurant,904,4,243,Middle Eastern Restaurant,****,Between $10 - $99,False,True,True,False,False,True,True,True
357370369716,Bar BQ Village Halal Pakistani Restaurant,514,4,560,Halal Restaurant,****,Between $10 - $99,True,True,True,True,True,True,False,False
601508439890762,Grill House Pakistani Restaurant,1782,20,831,Pakistani Restaurant,****,Between $10 - $99,True,False,False,False,True,True,False,False
1544833222492995,Tandoori Hut Restaurante Pakistani Halal Food 100%,19,2,21,Restaurant,*****,More than $1000,False,True,False,False,False,True,True,True
124420003215,Gifto's Lahore Karahi,713,93,12400,Pakistani Restaurant,None,Between $100 - $999,False,True,True,True,True,True,True,True
1435629549999657,Baithak,288,6,3403,Pakistani Restaurant,***,Between $100 - $999,False,False,True,True,False,True,False,False
509670889141030,Ali Baba Restaurant,2531,133,9827,Pakistani Restaurant,****,Between $10 - $99,False,True,True,False,False,True,True,False
677886472385140,Bhaati Gate,7401,106,576,Pakistani Restaurant,****,Under $10,True,True,False,True,True,True,True,True
1002005159838472,Shere Khan's Star City,2214,4,36778,Pakistani Restaurant,****,Between $10 - $99,False,True,False,False,True,True,False,False
254453618321452,Aunty's Kitchen,1359,197,1374,Pakistani Restaurant,****,Between $10 - $99,True,False,False,False,True,True,False,False
167004979997713,Kabob Korner,13993,270,3081,Pakistani Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,False
235252766554101,Agha Juice,547,62,6062,Pakistani Restaurant,****,Under $10,False,False,False,True,True,True,False,False
221491724997752,Student Biryani Dubai,7233,2580,134,Pakistani Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,True
1706270329694174,Adda,4432,9,1488,Pakistani Restaurant,****,Between $10 - $99,False,True,False,True,True,True,True,True
1766291523590526,Tawazo Restaurant,16712,12,2167,Pakistani Restaurant,****,Between $100 - $999,True,False,True,False,True,True,True,False
688581261222858,Red Apple Karachi,10410,6,12478,Pakistani Restaurant,***,Between $100 - $999,True,False,True,False,True,True,True,True
211322568922588,The Royal Orchard,1942,135,4767,Pakistani Restaurant,***,Between $10 - $99,False,True,True,False,True,True,False,True
827637464023809,Cloud 9 Sargodha,1986,1069,5901,Pakistani Restaurant,None,Under $10,True,True,True,False,True,True,True,True
631448490377595,Hunza Darbar,3066,12,601,Pakistani Restaurant,****,Between $100 - $999,False,True,True,True,True,True,True,True
285498984820112,toosso,2273,71,11059,Pakistani Restaurant,****,Between $10 - $99,False,False,False,False,True,True,False,False
805511416152047,Hotel Al-Quresh,583,54,4359,Pakistani Restaurant,***,Under $10,True,True,True,False,True,True,False,False
1759048401020302,Namak Mandi Jubail,2733,35,1506,Pakistani Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
763353867154565,Dua Restaurant,10736,180,10519,Pakistani Restaurant,None,Between $100 - $999,True,True,True,False,True,True,False,True
874729159307825,Masala House,11031,17,1492,Pakistani Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,True
525691700877833,The East End,28807,48,2663,Pakistani Restaurant,****,Between $100 - $999,False,True,False,False,False,True,False,False
1571827279782106,HillView Restaurent,484,37,2982,Pakistani Restaurant,****,Between $100 - $999,False,True,True,True,True,True,True,True
1470710189864024,Noonsey Nihari,19483,13,1341,Pakistani Restaurant,****,Under $10,True,True,True,False,False,True,False,False
1634213366808810,Kolachi,11684,59,1390,Pakistani Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,False
1740399312875847,Bundoo Khan Oud Metha,5104,26,516,Pakistani Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
823788987647325,Zouq Restaurant & Take Away,6268,37,887,Pakistani Restaurant,****,Under $10,True,True,False,False,True,True,False,False
205197976186205,Restaurante Tandoor,9144,83,2093,Pakistani Restaurant,****,Between $100 - $999,True,True,False,False,True,True,True,False
1675412096117463,Khush Zaiqa,3243,1,66,Pakistani Restaurant,**,Under $10,True,True,True,True,True,True,False,False
205866336529839,Lahore Chapati,4193,323,273,Pakistani Restaurant,****,Under $10,False,False,True,True,True,True,False,False
1047147625308861,Biryani Express,15593,2264,197,Pakistani Restaurant,****,Under $10,True,False,False,True,True,True,False,False
700466106725704,Zaiqa Restaurant - Desi LushPash Pakistani Cuisine,18758,9,138,Pakistani Restaurant,****,Under $10,True,False,False,True,True,True,False,False
1281685685184351,Biryani Mastani,25882,13,159,Pakistani Restaurant,****,Between $10 - $99,True,False,True,False,True,True,False,True
1747214632166547,Tandoori Flames Hulhumale,6727,14,1129,Pakistani Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
1454790644789731,Chandni Chowk,15321,16,1674,Pakistani Restaurant,****,Under $10,False,True,True,False,True,True,False,False
140085382807420,BHOLU,47446,38,1038,Pakistani Restaurant,***,Between $10 - $99,True,False,False,False,True,True,False,True
1860083567568730,Salty Bite Restaurant,1692,55,153,Pakistani Restaurant,****,Under $10,False,False,False,False,True,True,False,False
186153541431651,Daily Restaurant Group,12131,78,1530,Pakistani Restaurant,****,Under $10,True,True,True,False,True,True,True,False
1045191735552746,Kabab Tonight Restaurant,1764,5,51,Pakistani Restaurant,****,Under $10,True,True,True,True,True,True,False,False
1027052260668283,Lahori Pakwan Restaurant,5787,974,631,Pakistani Restaurant,****,Between $10 - $99,True,True,False,True,True,True,True,True
196113494180367,Sabiri Nihari Restaurant,2455,4,69,Pakistani Restaurant,***,Between $10 - $99,True,True,True,True,True,True,False,True
856808181034825,Pakeeza Safa Marwah,12461,26,260,Pakistani Restaurant,****,Between $10 - $99,True,True,True,True,True,True,False,True
347110702309619,Peshawar Restaurant,2640,97,467,Pakistani Restaurant,****,Under $10,True,True,True,False,True,True,False,True
1801215276761268,Tresor du Kashmir,2251,10,111,Pakistani Restaurant,****,Under $10,False,True,True,False,True,True,False,True
865287446966917,Khan Chacha Restaurant,2639,340,7,Pakistani Restaurant,****,Between $10 - $99,True,True,False,True,True,True,False,False
1228457890511261,Haveli Restaurant - Muscat,2714,10,605,Pakistani Restaurant,****,Under $10,False,True,True,True,True,True,False,False
268747496569352,Tandoori Hut,246,10,1819,Indian Restaurant,***,Between $10 - $99,True,True,True,False,False,True,False,False
77364433206,Shahnawaz,1665,98,9257,Buffet Restaurant,****,Between $10 - $99,False,True,False,True,True,False,False,False
1202066156476503,Swaadish UAE,6922,5,98,Pakistani Restaurant,****,Under $10,True,False,False,True,True,True,False,False
1808766386069650,Shahi Mahal,3296,14,234,Pakistani Restaurant,****,Between $10 - $99,True,True,True,True,True,True,False,True
272344576230393,Taj Restaurants,5348,377,14568,Pakistani Restaurant,****,More than $1000,True,True,True,True,True,True,True,True
1249102425157048,BBQ Tonight Riyadh,4740,8,13,Pakistani Restaurant,****,Between $10 - $99,True,True,True,False,False,True,False,False
505822602794020,Bundoo khan's faisalabad,10948,113,15595,Pakistani Restaurant,****,More than $1000,False,True,False,False,False,True,False,False
587903024600369,Zamzam Restaurant,3070,13,1338,Pakistani Restaurant,None,Under $10,False,True,True,False,True,True,False,False
1070925979681639,Salt N Pepper Jeddah,14235,1357,2239,Pakistani Restaurant,****,Between $10 - $99,True,True,False,True,True,True,True,True
1516327031929638,Al Habib Restaurant - Do Darya,15583,390,48068,Pakistani Restaurant,****,Between $100 - $999,True,True,True,False,False,True,False,False
187667358065096,Mushtarka Blouchistan Family Restaurant,3114,279,17241,Afghani Restaurant,****,More than $1000,False,False,True,True,True,True,True,False
1224763760919770,Gulf Restaurant and BBQ rohri,1011,201,3045,Asian Fusion Restaurant,****,Under $10,True,True,True,True,True,True,True,True
102057729884696,Spice of Life Restaurant & Function,1277,31,13549,Pakistani Restaurant,***,Between $10 - $99,True,True,True,False,True,True,True,True
182652588582299,"Village View Restaurant Rawani, Muzaffarabad,Azad Kashmir",4025,67,9962,Pakistani Restaurant,****,Under $10,False,True,True,False,True,True,False,False
267683616673940,Cordoba Restaurant Sant Adria De Besos,1368,13,4123,Pakistani Restaurant,****,Under $10,False,True,False,False,True,True,False,False
362489857170470,Hayatiyan Tikkha,3165,14,3794,Family Style Restaurant,****,Between $10 - $99,True,False,True,True,True,True,True,True
1828465927401366,Rawayat,3797,74,1615,Halal Restaurant,****,Between $10 - $99,False,True,True,True,False,False,False,False
181085058616938,Haleem Ghar  Peshawar,4033,86,6386,Pakistani Restaurant,***,Between $100 - $999,False,True,True,True,True,True,False,False
160638560707534,Haleem Ghar Official,9176,55,276,Pakistani Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,True
739870949496653,Sufiyana chai,2267,39,1603,Pakistani Restaurant,****,Under $10,True,False,True,False,False,True,True,True
1291583917573750,Janaan Cafe Multan,1463,10,286,Pakistani Restaurant,****,Between $10 - $99,True,False,True,True,True,True,True,True
480284102027487,Cafe Frontier,6478,83,26569,Cafe,****,Between $10 - $99,True,True,True,False,True,True,True,True
